Geneid	Length
FBgn0052174	3934
FBgn0052176	1928
FBgn0036723	1960
FBgn0036725	8834
FBgn0265758	324
FBgn0036726	762
FBgn0036727	2249
FBgn0036728	975
FBgn0085279	865
FBgn0036729	1132
FBgn0036730	990
FBgn0036731	2133
FBgn0036732	4146
FBgn0052185	421
FBgn0036733	2058
FBgn0036734	10443
FBgn0036735	4062
FBgn0263478	141
FBgn0266675	316
FBgn0259174	5259
FBgn0023197	1553
FBgn0036738	1155
FBgn0025455	6342
FBgn0000567	9332
FBgn0086080	121
FBgn0036740	1100
FBgn0036741	4338
FBgn0261454	147
FBgn0265759	864
FBgn0265760	278
FBgn0036742	1822
FBgn0004401	2792
FBgn0262531	1193
FBgn0052177	2094
FBgn0052179	1354
FBgn0036745	657
FBgn0036746	5957
FBgn0065088	143
FBgn0085280	1275
FBgn0052183	2778
FBgn0267638	577
FBgn0261294	609
FBgn0036747	5104
FBgn0036749	2001
FBgn0036750	1688
FBgn0036751	1694
FBgn0036752	2588
FBgn0043025	1911
FBgn0052182	1442
FBgn0052181	2276
FBgn0265879	497
FBgn0261997	408
FBgn0261998	4777
FBgn0052190	2203
FBgn0036754	2112
FBgn0052187	1326
FBgn0052191	2419
FBgn0036756	1649
FBgn0036757	1982
FBgn0261402	1818
FBgn0261401	1872
FBgn0001134	4071
FBgn0052188	349
FBgn0052189	430
FBgn0036759	2162
FBgn0036760	1288
FBgn0266685	873
FBgn0036761	1853
FBgn0036762	2252
FBgn0036763	2477
FBgn0036764	2296
FBgn0054002	1148
FBgn0262532	1027
FBgn0262533	999
FBgn0036765	3171
FBgn0036766	661
FBgn0260721	237
FBgn0036767	698
FBgn0036768	1894
FBgn0036769	1519
FBgn0036770	3553
FBgn0036771	1485
FBgn0036772	2917
FBgn0267794	1921
FBgn0266942	509
FBgn0000568	13451
FBgn0267581	521
FBgn0086081	101
FBgn0267582	558
FBgn0052192	992
FBgn0259739	1142
FBgn0264748	1240
FBgn0264747	1406
FBgn0264746	1302
FBgn0266940	581
FBgn0266941	523
FBgn0262898	828
FBgn0052194	1679
FBgn0085282	484
FBgn0036773	2418
FBgn0036774	825
FBgn0036775	1544
FBgn0002901	2816
FBgn0052195	4961
FBgn0036777	1455
FBgn0262100	1001
FBgn0036778	3383
FBgn0265880	446
FBgn0020300	1318
FBgn0036780	1166
FBgn0036781	3755
FBgn0003997	4018
FBgn0266769	761
FBgn0036782	2023
FBgn0267597	428
FBgn0267599	515
FBgn0267598	540
FBgn0036783	699
FBgn0036784	2074
FBgn0262998	621
FBgn0036785	1944
FBgn0015946	1699
FBgn0267637	541
FBgn0267636	749
FBgn0011706	901
FBgn0267935	732
FBgn0036786	1382
FBgn0262969	1087
FBgn0265881	402
FBgn0265882	350
FBgn0052196	826
FBgn0036787	1029
FBgn0028415	241
FBgn0028416	242
FBgn0265883	382
FBgn0265884	402
FBgn0036789	3735
FBgn0052198	470
FBgn0036790	2912
FBgn0266984	799
FBgn0036791	1407
FBgn0003683	1469
FBgn0266938	471
FBgn0266939	435
FBgn0036793	3439
FBgn0036799	3428
FBgn0265268	1575
FBgn0036795	1548
FBgn0036796	1548
FBgn0052201	1773
FBgn0052199	1692
FBgn0013717	2989
FBgn0052200	72
FBgn0259791	2002
FBgn0036801	5204
FBgn0260027	654
FBgn0042134	4080
FBgn0040322	1501
FBgn0040323	1785
FBgn0085283	318
FBgn0036804	800
FBgn0052202	616
FBgn0036805	1096
FBgn0036806	1884
FBgn0264719	601
FBgn0036807	1164
FBgn0036808	1811
FBgn0265885	664
FBgn0036809	1325
FBgn0264717	506
FBgn0036810	1212
FBgn0036811	713
FBgn0036812	1640
FBgn0036813	1221
FBgn0001078	8581
FBgn0267600	289
FBgn0267601	2803
FBgn0036814	7804
FBgn0036815	1183
FBgn0000261	1993
FBgn0036816	3073
FBgn0052027	1064
FBgn0266937	4902
FBgn0266936	306
FBgn0267572	7418
FBgn0262461	84
FBgn0036817	1025
FBgn0036818	1149
FBgn0036819	1391
FBgn0036820	696
FBgn0025807	1881
FBgn0085284	564
FBgn0014075	5316
FBgn0036821	3731
FBgn0036822	741
FBgn0036824	1585
FBgn0086661	268
FBgn0036825	1179
FBgn0036826	892
FBgn0036827	1281
FBgn0027057	1802
FBgn0036828	3382
FBgn0036830	3130
FBgn0036829	2312
FBgn0036831	1325
FBgn0036832	992
FBgn0036833	1422
FBgn0052204	2989
FBgn0262351	743
FBgn0036834	1309
FBgn0267249	223
FBgn0036835	674
FBgn0036836	2419
FBgn0085285	762
FBgn0036837	4072
FBgn0036838	2522
FBgn0036839	1856
FBgn0002945	5062
FBgn0267602	584
FBgn0015586	1201
FBgn0265886	489
FBgn0263326	488
FBgn0036842	3154
FBgn0036843	2062
FBgn0036844	4736
FBgn0266935	393
FBgn0036846	1791
FBgn0036847	1328
FBgn0036848	1233
FBgn0036849	1008
FBgn0036850	1190
FBgn0036851	3861
FBgn0052203	1149
FBgn0016797	7422
FBgn0267603	729
FBgn0264485	1042
FBgn0053647	573
FBgn0264484	223
FBgn0267936	850
FBgn0036853	1696
FBgn0040075	1772
FBgn0026630	2377
FBgn0266737	856
FBgn0260857	987
FBgn0017578	1289
FBgn0259720	1635
FBgn0036856	1635
FBgn0266456	657
FBgn0036857	2053
FBgn0036859	2948
FBgn0036858	871
FBgn0036860	1536
FBgn0036861	681
FBgn0036862	5392
FBgn0028380	2722
FBgn0267715	472
FBgn0003089	11219
FBgn0052206	7272
FBgn0036868	2332
FBgn0264697	312
FBgn0052205	3351
FBgn0053255	330
FBgn0262027	225
FBgn0267296	1197
FBgn0053062	1006
FBgn0023395	3066
FBgn0266983	913
FBgn0036870	641
FBgn0036871	458
FBgn0052214	756
FBgn0052208	514
FBgn0036872	600
FBgn0267714	912
FBgn0036873	507
FBgn0052213	526
FBgn0052207	1133
FBgn0262031	330
FBgn0036874	2673
FBgn0062928	1013
FBgn0052212	730
FBgn0036875	2750
FBgn0036876	1592
FBgn0036877	1652
FBgn0267295	310
FBgn0036878	781
FBgn0036879	771
FBgn0036880	1838
FBgn0036881	4525
FBgn0036882	5504
FBgn0264477	447
FBgn0262517	5404
FBgn0260461	1906
FBgn0036886	2156
FBgn0265888	1286
FBgn0265887	371
FBgn0267576	3898
FBgn0262373	78
FBgn0005564	4606
FBgn0036887	847
FBgn0036888	2384
FBgn0036889	1393
FBgn0005386	7615
FBgn0010417	2056
FBgn0036890	2423
FBgn0020277	979
FBgn0036891	1693
FBgn0036892	3761
FBgn0036893	1035
FBgn0260655	4347
FBgn0029094	1505
FBgn0036895	3746
FBgn0036896	5251
FBgn0036897	4488
FBgn0022774	1501
FBgn0036899	3431
FBgn0265889	1201
FBgn0036900	3082
FBgn0004623	1466
FBgn0261341	2368
FBgn0260653	2541
FBgn0262516	3070
FBgn0261360	6521
FBgn0260434	1409
FBgn0261361	3070
FBgn0266136	6547
FBgn0036905	1409
FBgn0261283	4056
FBgn0262393	99
FBgn0036906	2055
FBgn0260874	2109
FBgn0036908	1221
FBgn0036909	1642
FBgn0083952	796
FBgn0040786	389
FBgn0024889	2322
FBgn0036910	1801
FBgn0023094	1625
FBgn0036911	1544
FBgn0013799	3698
FBgn0003744	2816
FBgn0052221	1606
FBgn0001324	7776
FBgn0020389	3029
FBgn0266982	412
FBgn0262518	2314
FBgn0036913	6311
FBgn0262519	6600
FBgn0014037	6626
FBgn0052218	1176
FBgn0264481	785
FBgn0036915	2151
FBgn0036916	1253
FBgn0028695	3041
FBgn0020887	4098
FBgn0036918	847
FBgn0036919	1797
FBgn0036920	1242
FBgn0036921	1540
FBgn0267238	482
FBgn0004852	5320
FBgn0052219	997
FBgn0085287	623
FBgn0053710	715
FBgn0261507	519
FBgn0261506	503
FBgn0259148	1089
FBgn0036922	1032
FBgn0036923	2373
FBgn0036924	1384
FBgn0036925	1917
FBgn0052220	758
FBgn0005633	1300
FBgn0266654	1034
FBgn0013303	899
FBgn0036926	1696
FBgn0036927	2330
FBgn0036928	1008
FBgn0036929	1736
FBgn0261574	14507
FBgn0036931	2712
FBgn0036932	759
FBgn0036934	4746
FBgn0036935	3522
FBgn0265890	1042
FBgn0036936	1397
FBgn0036937	2308
FBgn0036938	492
FBgn0036939	1889
FBgn0005198	5795
FBgn0036940	1235
FBgn0036941	1237
FBgn0036942	1398
FBgn0261556	10693
FBgn0267604	497
FBgn0036945	898
FBgn0262022	395
FBgn0036947	1069
FBgn0036948	1323
FBgn0036949	1667
FBgn0036950	1828
FBgn0052224	936
FBgn0036951	1560
FBgn0036952	1415
FBgn0036953	1323
FBgn0260393	1136
FBgn0260397	3681
FBgn0036956	1527
FBgn0036958	5995
FBgn0024814	1406
FBgn0036959	1184
FBgn0265959	5299
FBgn0264468	546
FBgn0052228	2987
FBgn0052227	5099
FBgn0036962	1947
FBgn0264482	296
FBgn0036964	903
FBgn0052226	4504
FBgn0036967	2121
FBgn0264464	2827
FBgn0052225	1293
FBgn0003124	2980
FBgn0250791	2070
FBgn0264467	798
FBgn0262057	2161
FBgn0036969	1161
FBgn0036972	659
FBgn0036970	1440
FBgn0266934	599
FBgn0036973	1853
FBgn0036974	3112
FBgn0036975	2269
FBgn0024887	1453
FBgn0036977	1188
FBgn0259676	1753
FBgn0036978	3490
FBgn0001259	3062
FBgn0036979	1305
FBgn0001247	3439
FBgn0036980	3355
FBgn0027565	1523
FBgn0011205	3513
FBgn0264572	1535
FBgn0053969	1665
FBgn0267237	458
FBgn0028978	2372
FBgn0267635	3289
FBgn0036984	2856
FBgn0036985	7031
FBgn0036986	1543
FBgn0036987	1390
FBgn0036988	2033
FBgn0029158	1373
FBgn0284421	2048
FBgn0036990	1029
FBgn0036991	1866
FBgn0036992	1518
FBgn0266686	322
FBgn0264571	610
FBgn0036993	1199
FBgn0036994	1643
FBgn0083120	496
FBgn0086082	89
FBgn0082949	79
FBgn0082948	79
FBgn0082947	79
FBgn0036995	5188
FBgn0036996	1477
FBgn0261832	988
FBgn0036997	1314
FBgn0052428	2299
FBgn0036998	947
FBgn0036999	2153
FBgn0037000	2536
FBgn0037001	1616
FBgn0052425	4295
FBgn0037003	1665
FBgn0037004	1515
FBgn0037005	1344
FBgn0037007	2332
FBgn0037008	1124
FBgn0037009	787
FBgn0037010	2049
FBgn0037011	950
FBgn0037012	2245
FBgn0037013	579
FBgn0284411	593
FBgn0284412	324
FBgn0001323	3909
FBgn0265895	641
FBgn0265894	1537
FBgn0265891	1024
FBgn0265892	465
FBgn0265893	480
FBgn0037014	3413
FBgn0265896	1012
FBgn0001320	2215
FBgn0037015	2753
FBgn0085289	543
FBgn0264573	383
FBgn0037016	2532
FBgn0045474	1396
FBgn0053912	498
FBgn0262896	250
FBgn0037017	1157
FBgn0040634	444
FBgn0037018	1025
FBgn0016696	4544
FBgn0037019	1439
FBgn0037020	1249
FBgn0037021	4254
FBgn0037022	1601
FBgn0027364	1849
FBgn0263844	578
FBgn0263845	533
FBgn0037023	1135
FBgn0037024	1283
FBgn0037025	6195
FBgn0037026	2340
FBgn0037027	3369
FBgn0037028	2625
FBgn0259243	5167
FBgn0086915	1065
FBgn0266933	1024
FBgn0037030	908
FBgn0040636	1352
FBgn0267605	388
FBgn0027055	1679
FBgn0037031	1806
FBgn0052432	4487
FBgn0265897	997
FBgn0259972	1093
FBgn0264552	945
FBgn0266932	671
FBgn0040637	537
FBgn0267297	280
FBgn0264551	486
FBgn0267298	272
FBgn0264550	479
FBgn0011591	1959
FBgn0037035	1365
FBgn0266778	425
FBgn0037036	883
FBgn0037037	3727
FBgn0037038	913
FBgn0037039	957
FBgn0037040	3696
FBgn0053287	3434
FBgn0053286	3294
FBgn0053283	738
FBgn0037042	909
FBgn0003415	12307
FBgn0267606	495
FBgn0263486	142
FBgn0037044	1990
FBgn0267451	743
FBgn0037045	1081
FBgn0028402	1673
FBgn0037046	587
FBgn0026179	6940
FBgn0262482	387
FBgn0020294	4710
FBgn0053285	767
FBgn0267607	389
FBgn0264566	1486
FBgn0053284	1132
FBgn0037050	1735
FBgn0037051	2538
FBgn0024150	6850
FBgn0021760	6205
FBgn0270926	1856
FBgn0259239	3910
FBgn0267613	1380
FBgn0041100	1687
FBgn0085290	796
FBgn0053054	773
FBgn0053056	1914
FBgn0037057	2394
FBgn0037059	1732
FBgn0037060	3270
FBgn0037061	627
FBgn0028427	2220
FBgn0262855	665
FBgn0004865	5878
FBgn0262854	682
FBgn0037063	1231
FBgn0037064	2043
FBgn0266655	477
FBgn0012034	3605
FBgn0027945	900
FBgn0037065	2452
FBgn0259785	4093
FBgn0037067	876
FBgn0037068	2124
FBgn0000551	967
FBgn0263841	350
FBgn0037069	522
FBgn0266981	683
FBgn0037070	2205
FBgn0267614	1573
FBgn0037071	1442
FBgn0003042	2462
FBgn0267234	428
FBgn0086913	4353
FBgn0267737	400
FBgn0037073	2844
FBgn0037074	4645
FBgn0052436	5407
FBgn0037076	1853
FBgn0037078	969
FBgn0052437	2185
FBgn0052440	633
FBgn0261258	4346
FBgn0267615	625
FBgn0002842	956
FBgn0267616	341
FBgn0037081	2287
FBgn0053288	3690
FBgn0005694	4007
FBgn0037082	2630
FBgn0283479	1806
FBgn0267849	1610
FBgn0014143	2347
FBgn0037085	1368
FBgn0037086	986
FBgn0037087	710
FBgn0015239	2420
FBgn0264554	1287
FBgn0264561	4402
FBgn0037090	1827
FBgn0037092	2613
FBgn0026371	3371
FBgn0037093	5121
FBgn0037094	4464
FBgn0052442	942
FBgn0264469	514
FBgn0029152	2884
FBgn0053289	1495
FBgn0015283	1422
FBgn0263911	513
FBgn0028663	1216
FBgn0053290	654
FBgn0037098	8262
FBgn0037099	2439
FBgn0037100	1827
FBgn0037101	1892
FBgn0037102	840
FBgn0052438	3368
FBgn0262330	108
FBgn0052441	1032
FBgn0264567	751
FBgn0285994	202
FBgn0261953	2564
FBgn0264568	864
FBgn0037105	3136
FBgn0037106	1543
FBgn0037107	3466
FBgn0037108	1994
FBgn0037109	5774
FBgn0037110	674
FBgn0267617	672
FBgn0043783	1280
FBgn0052445	1352
FBgn0052446	903
FBgn0267618	1549
FBgn0264711	5927
FBgn0037114	463
FBgn0264708	634
FBgn0267580	2009
FBgn0262417	89
FBgn0037115	2110
FBgn0037116	5063
FBgn0264710	1712
FBgn0037117	2998
FBgn0261059	829
FBgn0264709	952
FBgn0052447	5180
FBgn0037120	2861
FBgn0037121	692
FBgn0037122	780
FBgn0037123	826
FBgn0037124	682
FBgn0037125	690
FBgn0264480	336
FBgn0037126	725
FBgn0037127	710
FBgn0037128	908
FBgn0037129	1022
FBgn0037130	3741
FBgn0037131	890
FBgn0267619	687
FBgn0037133	1410
FBgn0267620	461
FBgn0000560	2033
FBgn0264487	604
FBgn0022936	1065
FBgn0037134	1049
FBgn0037135	2827
FBgn0052448	516
FBgn0263001	918
FBgn0046301	1594
FBgn0037137	3232
FBgn0037138	3026
FBgn0037139	499
FBgn0262737	12718
FBgn0052449	72
FBgn0264470	636
FBgn0267621	690
FBgn0037140	2085
FBgn0037141	3067
FBgn0037142	5378
FBgn0037143	1446
FBgn0267453	1448
FBgn0037144	2166
FBgn0085291	1130
FBgn0267321	326
FBgn0029091	4509
FBgn0037146	4686
FBgn0000045	1619
FBgn0037147	2096
FBgn0263249	318
FBgn0265898	673
FBgn0004514	3682
FBgn0037149	1310
FBgn0027532	3641
FBgn0264727	252
FBgn0037150	1456
FBgn0037151	701
FBgn0000100	1328
FBgn0259973	233
FBgn0004414	648
FBgn0266771	533
FBgn0037153	8353
FBgn0267633	1177
FBgn0267634	459
FBgn0266395	302
FBgn0028500	4866
FBgn0015075	2470
FBgn0037156	874
FBgn0004179	3081
FBgn0025702	6233
FBgn0267622	1580
FBgn0011771	3777
FBgn0027086	3899
FBgn0004449	13109
FBgn0052450	821
FBgn0267625	854
FBgn0267624	2587
FBgn0267626	800
FBgn0267627	1411
FBgn0266772	346
FBgn0267628	441
FBgn0037162	1617
FBgn0037163	2316
FBgn0037164	2458
FBgn0037165	992
FBgn0037166	1882
FBgn0266931	480
FBgn0037167	998
FBgn0266979	773
FBgn0266980	530
FBgn0263004	818
FBgn0263036	853
FBgn0263035	555
FBgn0263034	732
FBgn0266978	802
FBgn0262182	96
FBgn0037169	806
FBgn0037170	1794
FBgn0037171	6028
FBgn0037172	758
FBgn0267629	622
FBgn0266930	590
FBgn0053766	537
FBgn0053767	567
FBgn0053768	504
FBgn0053769	540
FBgn0053770	558
FBgn0053771	537
FBgn0053772	558
FBgn0262951	3560
FBgn0262249	92
FBgn0037174	1557
FBgn0037175	663
FBgn0037176	943
FBgn0037177	855
FBgn0037178	489
FBgn0037179	566
FBgn0037180	483
FBgn0052453	741
FBgn0266591	438
FBgn0267947	864
FBgn0037181	1323
FBgn0037182	2692
FBgn0052452	2216
FBgn0016034	2152
FBgn0037183	862
FBgn0037184	1506
FBgn0037185	1796
FBgn0260481	1835
FBgn0037186	3450
FBgn0010830	2469
FBgn0266656	438
FBgn0037188	3790
FBgn0052451	7863
FBgn0267623	533
FBgn0037191	809
FBgn0027339	14271
FBgn0266977	516
FBgn0037195	1103
FBgn0267219	1010
FBgn0266585	83
FBgn0052460	72
FBgn0263345	2340
FBgn0052462	1243
FBgn0052459	1376
FBgn0037197	704
FBgn0053169	633
FBgn0053170	1168
FBgn0037199	957
FBgn0010348	2442
FBgn0020518	78
FBgn0267631	295
FBgn0037200	1503
FBgn0267630	1344
FBgn0044324	4263
FBgn0037202	1713
FBgn0267632	1141
FBgn0037203	3140
FBgn0265899	493
FBgn0265900	390
FBgn0037204	1379
FBgn0037205	3559
FBgn0267221	370
FBgn0037206	2633
FBgn0283638	92
FBgn0037207	2492
FBgn0052461	882
FBgn0267322	739
FBgn0052457	621
FBgn0262509	9946
FBgn0024733	1235
FBgn0264492	2256
FBgn0053217	2227
FBgn0084017	1058
FBgn0052350	2844
FBgn0266657	957
FBgn0054031	740
FBgn0264698	245
FBgn0267299	790
FBgn0266347	6050
FBgn0010215	3487
FBgn0263573	110
FBgn0052230	538
FBgn0250816	3182
FBgn0266684	1043
FBgn0039977	1307
FBgn0058298	1161
FBgn0267300	564
FBgn0040056	2560
FBgn0264699	3103
FBgn0058470	2990
FBgn0264569	1352
FBgn0264570	904
FBgn0058053	1361
FBgn0058045	1009
FBgn0011288	2282
FBgn0266652	512
FBgn0259697	1722
FBgn0040045	762
FBgn0044510	1682
FBgn0261639	849
FBgn0261640	810
FBgn0085810	1091
FBgn0028993	2105
FBgn0085736	460
FBgn0058002	745
FBgn0040022	5555
FBgn0040020	967
FBgn0260008	1613
FBgn0058354	1400
FBgn0267429	1967
FBgn0085734	1692
FBgn0266690	966
FBgn0040001	7395
FBgn0058178	3076
FBgn0266692	583
FBgn0085612	724
FBgn0058160	5187
FBgn0085599	1023
FBgn0260997	1158
FBgn0063670	1686
FBgn0266687	440
FBgn0267985	490
FBgn0266691	568
FBgn0260987	2527
FBgn0262789	532
FBgn0028697	1018
FBgn0086533	70
FBgn0024804	2367
FBgn0267983	956
FBgn0020660	1922
FBgn0260469	927
FBgn0039959	8403
FBgn0267431	6519
FBgn0085804	252
FBgn0039987	184
FBgn0267798	368
FBgn0267797	901
FBgn0058182	291
FBgn0267430	6490
FBgn0266747	497
FBgn0086917	1767
FBgn0010247	3112
FBgn0086378	1290
FBgn0267816	407
FBgn0263977	961
FBgn0069923	364
FBgn0039955	4390
FBgn0259821	5061
FBgn0027341	4155
FBgn0085812	614
FBgn0058198	1567
FBgn0037213	5461
FBgn0053294	2235
FBgn0000500	569
FBgn0037215	3247
FBgn0037217	1485
FBgn0037218	4542
FBgn0051516	1668
FBgn0261436	1590
FBgn0037220	1564
FBgn0015331	1995
FBgn0010225	3376
FBgn0267988	620
FBgn0037222	1414
FBgn0085334	300
FBgn0037223	1074
FBgn0037224	1235
FBgn0037225	2165
FBgn0250821	1095
FBgn0037227	1067
FBgn0041621	1158
FBgn0037228	1492
FBgn0037229	1502
FBgn0267157	385
FBgn0041605	11414
FBgn0037230	2182
FBgn0262214	88
FBgn0037231	3326
FBgn0027930	1525
FBgn0267815	926
FBgn0037232	3556
FBgn0261086	3871
FBgn0037234	3214
FBgn0027866	4260
FBgn0037236	2412
FBgn0040687	409
FBgn0037235	1392
FBgn0261434	1567
FBgn0037238	4026
FBgn0266227	2517
FBgn0037239	1788
FBgn0037240	4742
FBgn0003882	2006
FBgn0037241	1694
FBgn0086608	1233
FBgn0267814	1082
FBgn0267661	1924
FBgn0037242	1718
FBgn0086605	1995
FBgn0037244	1178
FBgn0266697	440
FBgn0263594	2691
FBgn0052944	3175
FBgn0051528	1228
FBgn0037248	4642
FBgn0051525	1171
FBgn0037249	3892
FBgn0037250	1687
FBgn0267813	1478
FBgn0037251	1108
FBgn0264983	875
FBgn0037252	3630
FBgn0051522	3468
FBgn0263620	1359
FBgn0051523	4032
FBgn0037254	3404
FBgn0037255	2418
FBgn0085386	7704
FBgn0085454	1754
FBgn0051526	632
FBgn0037260	1785
FBgn0052945	706
FBgn0267118	887
FBgn0265376	1360
FBgn0087012	5410
FBgn0267233	681
FBgn0037261	2504
FBgn0037263	1139
FBgn0037262	1098
FBgn0040466	903
FBgn0022981	2536
FBgn0265038	1743
FBgn0087013	4364
FBgn0037265	2242
FBgn0263346	10493
FBgn0265039	413
FBgn0265040	634
FBgn0053927	549
FBgn0037270	1301
FBgn0266228	811
FBgn0027570	3136
FBgn0026620	6246
FBgn0267812	409
FBgn0283546	60
FBgn0010750	2040
FBgn0264907	4907
FBgn0264897	538
FBgn0037275	2137
FBgn0037276	3093
FBgn0260794	11869
FBgn0026417	1169
FBgn0037279	2744
FBgn0037280	1228
FBgn0037282	3183
FBgn0037283	603
FBgn0037284	449
FBgn0003002	2939
FBgn0020280	2407
FBgn0267140	871
FBgn0004913	3274
FBgn0265082	18664
FBgn0266698	1137
FBgn0004183	164
FBgn0004436	2166
FBgn0037288	1083
FBgn0250839	1452
FBgn0037290	1116
FBgn0037291	2000
FBgn0263455	1386
FBgn0263343	1525
FBgn0037292	902
FBgn0267145	753
FBgn0263626	687
FBgn0267148	558
FBgn0010313	9294
FBgn0262605	451
FBgn0037293	1853
FBgn0040684	1893
FBgn0037295	2922
FBgn0037294	1290
FBgn0259212	13220
FBgn0263018	160
FBgn0037296	1319
FBgn0037297	1699
FBgn0037298	1734
FBgn0040682	1404
FBgn0037299	1041
FBgn0040208	2662
FBgn0037301	3233
FBgn0087005	960
FBgn0260462	2985
FBgn0053293	661
FBgn0264789	569
FBgn0037304	1992
FBgn0037305	867
FBgn0264785	4296
FBgn0037307	991
FBgn0267443	755
FBgn0266393	427
FBgn0013576	13741
FBgn0051538	2158
FBgn0037310	785
FBgn0037312	904
FBgn0037313	1241
FBgn0250746	1215
FBgn0037315	2821
FBgn0264912	249
FBgn0051542	1810
FBgn0085306	1803
FBgn0003275	541
FBgn0086695	2255
FBgn0037317	1260
FBgn0041707	1148
FBgn0001311	5701
FBgn0037320	948
FBgn0011965	73
FBgn0264712	4339
FBgn0037322	1362
FBgn0037323	1645
FBgn0037324	1941
FBgn0037326	4885
FBgn0037325	1889
FBgn0037327	4873
FBgn0037328	621
FBgn0037329	1675
FBgn0037330	1122
FBgn0011715	1335
FBgn0266539	1660
FBgn0025825	1660
FBgn0037332	3991
FBgn0015402	5517
FBgn0051550	3357
FBgn0051547	3963
FBgn0010399	4170
FBgn0010051	10331
FBgn0264427	822
FBgn0037336	5935
FBgn0014342	2590
FBgn0086768	998
FBgn0037338	2589
FBgn0037339	3712
FBgn0263484	161
FBgn0267811	1102
FBgn0037340	774
FBgn0037341	1669
FBgn0037342	1114
FBgn0041191	1225
FBgn0023023	2814
FBgn0037344	8284
FBgn0037345	831
FBgn0014366	1859
FBgn0283535	2926
FBgn0250753	2866
FBgn0082961	140
FBgn0082962	150
FBgn0082978	133
FBgn0082979	135
FBgn0082954	144
FBgn0086662	143
FBgn0082988	144
FBgn0082989	140
FBgn0037347	1580
FBgn0261004	3187
FBgn0017550	2902
FBgn0263619	1379
FBgn0267810	3029
FBgn0019637	2351
FBgn0044823	1748
FBgn0037350	1325
FBgn0037351	903
FBgn0260002	77
FBgn0086051	75
FBgn0051551	4182
FBgn0051549	1130
FBgn0037354	1014
FBgn0051546	999
FBgn0051548	952
FBgn0037356	1424
FBgn0027951	5326
FBgn0262125	2822
FBgn0037358	1321
FBgn0037359	1080
FBgn0037360	2415
FBgn0264902	442
FBgn0046222	2798
FBgn0267809	2132
FBgn0010772	3325
FBgn0037363	6303
FBgn0037364	2267
FBgn0261261	7272
FBgn0037365	2396
FBgn0004878	3151
FBgn0266229	1275
FBgn0037368	1058
FBgn0037369	1597
FBgn0037370	1190
FBgn0037371	3986
FBgn0027497	3777
FBgn0037372	1335
FBgn0266672	3363
FBgn0027608	3429
FBgn0037374	1649
FBgn0037375	2739
FBgn0037376	1648
FBgn0028690	1897
FBgn0037377	1505
FBgn0037378	893
FBgn0037379	4660
FBgn0263353	6816
FBgn0261561	2744
FBgn0037382	2311
FBgn0284081	464
FBgn0037383	2454
FBgn0037384	1635
FBgn0037385	1118
FBgn0037386	2499
FBgn0266702	649
FBgn0037387	2356
FBgn0037388	958
FBgn0037389	700
FBgn0029088	4884
FBgn0085316	951
FBgn0028436	1330
FBgn0037391	2760
FBgn0267808	700
FBgn0083949	8500
FBgn0267399	1085
FBgn0267400	1020
FBgn0040679	359
FBgn0266230	606
FBgn0266231	616
FBgn0284417	532
FBgn0011281	986
FBgn0010403	528
FBgn0266232	1115
FBgn0266233	766
FBgn0003261	5386
FBgn0037395	1089
FBgn0037396	1413
FBgn0037397	855
FBgn0267941	531
FBgn0266226	501
FBgn0037398	2371
FBgn0037399	1194
FBgn0026077	2355
FBgn0266234	1024
FBgn0046878	899
FBgn0046876	901
FBgn0046875	569
FBgn0037402	1677
FBgn0263497	677
FBgn0263498	727
FBgn0051559	2003
FBgn0037405	2302
FBgn0037406	1161
FBgn0051562	1175
FBgn0037408	3214
FBgn0037409	2629
FBgn0037410	1740
FBgn0037411	1381
FBgn0037412	1522
FBgn0037413	892
FBgn0027527	1846
FBgn0037414	2690
FBgn0037415	1135
FBgn0037416	1360
FBgn0037417	1731
FBgn0037418	1167
FBgn0037419	1755
FBgn0037420	679
FBgn0037421	1454
FBgn0037422	1518
FBgn0040279	1091
FBgn0037424	1232
FBgn0051561	1061
FBgn0267690	2091
FBgn0051560	968
FBgn0037427	4068
FBgn0037428	1270
FBgn0037429	1138
FBgn0037430	1264
FBgn0037431	706
FBgn0037432	745
FBgn0037433	778
FBgn0261789	778
FBgn0037435	1409
FBgn0037436	837
FBgn0267698	5973
FBgn0261641	6156
FBgn0037439	2151
FBgn0037440	2657
FBgn0260766	1587
FBgn0261006	140
FBgn0027514	2701
FBgn0260645	376
FBgn0010282	1938
FBgn0037442	3766
FBgn0037443	3827
FBgn0264495	11749
FBgn0264787	601
FBgn0037445	6313
FBgn0283558	59
FBgn0037446	1515
FBgn0037447	2580
FBgn0037448	6322
FBgn0011919	73
FBgn0037449	1167
FBgn0053202	4651
FBgn0046873	887
FBgn0267807	683
FBgn0037454	1363
FBgn0037455	1358
FBgn0267806	675
FBgn0037456	1398
FBgn0051482	792
FBgn0250846	2524
FBgn0037460	830
FBgn0037461	1013
FBgn0037462	921
FBgn0051286	1834
FBgn0026565	1456
FBgn0010355	6876
FBgn0026566	1159
FBgn0262801	855
FBgn0024912	1295
FBgn0002522	3046
FBgn0000552	652
FBgn0004777	1097
FBgn0004778	580
FBgn0004779	754
FBgn0004780	735
FBgn0004781	1060
FBgn0063127	505
FBgn0004782	834
FBgn0004783	765
FBgn0051481	3728
FBgn0004054	1002
FBgn0085326	770
FBgn0004053	1267
FBgn0000166	2536
FBgn0267153	1406
FBgn0000071	1946
