BamHSbam_input_1	BamHSbam_input_2	BamHSbam_input_3	BamHSbam_input_4	BamHSbam_polysome_1	BamHSbam_polysome_2	BamHSbam_polysome_3	BamHSbam_polysome_4	BamRNAi_input_1	BamRNAi_input_2	BamRNAi_input_3	BamRNAi_polysome_1	BamRNAi_polysome_2	BamRNAi_polysome_3	TKV_input_1	TKV_input_2	TKV_polysome_1	TKV_polysome_2	youngWT_input_1	youngWT_input_2	youngWT_polysome_1	youngWT_polysome_2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	1	2	3	3	0	1	0	2	0	0	0	2	9	0	3
0	0	0	3	0	0	0	0	0	1	1	0	0	4	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	1	0	4
157	13	153	51	50	252	106	69	75	104	155	0	81	114	69	43	99	23	71	124	28	85
0	0	4	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	0	10	6	8	0	1	10	55	47	63	26	65	32	8	22	23	0	14	7	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	3	7	6	23	0	8	7	5	2	4	6	4	5	0	8
0	0	9	0	0	0	0	0	0	3	7	0	6	1	7	1	0	0	0	1	0	0
1168	1014	1154	1640	1815	81	1614	1374	1094	1030	1471	152	1610	1629	662	402	888	321	925	2247	264	870
132	196	174	287	467	191	412	221	178	144	363	62	254	175	81	58	195	114	115	185	166	125
3359	4533	5641	5515	3266	1297	5079	2963	4325	1775	5564	186	1000	3054	1332	738	299	92	2224	3488	435	919
327	783	867	1443	1578	135	1439	1584	1015	646	1282	121	778	1147	659	261	653	147	769	1471	355	675
224	222	136	286	362	46	287	295	197	134	328	13	246	313	137	54	151	74	149	256	201	216
1664	2366	2503	2176	2595	530	4772	3572	1571	1767	3014	329	2837	3017	1118	635	1995	840	2458	2780	1740	4222
1797	1577	1986	2735	2816	311	5044	3436	1205	1333	2697	192	1993	2847	800	473	731	492	1754	3198	1194	2251
0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	8	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	2	6	0	0	0	4	10	2	11	21	0	0	3	7	0	0	3	6	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
2	66	2	87	0	0	180	50	17	6	13	0	0	18	4	4	0	0	14	19	0	4
1007	1081	1350	721	1350	457	900	313	1136	733	1601	214	903	446	290	357	195	237	181	318	90	109
309	256	341	299	480	164	612	376	355	366	684	120	491	492	202	126	275	116	165	601	110	370
311	432	383	950	1177	202	1081	1217	655	695	1183	171	1141	1184	409	245	643	261	570	1146	391	871
588	453	534	207	1535	15	306	257	564	803	802	341	1127	252	135	180	232	177	22	32	24	43
1498	1951	1878	3248	2053	199	2839	2961	3206	1010	4636	260	1737	2225	1460	878	866	679	2680	2883	1063	1179
183	118	202	171	498	0	449	339	458	436	706	156	551	567	322	191	671	218	186	308	87	449
1231	1253	1735	3332	2436	11	1480	2430	1798	734	3317	135	1040	2167	757	639	523	273	1983	2653	686	911
72	1	18	5	86	1	47	16	230	260	156	59	390	52	68	59	92	50	13	11	124	24
36	122	23	77	165	0	72	77	431	503	354	199	813	324	125	110	234	194	221	300	179	305
18	0	11	10	0	0	0	9	26	12	12	7	52	16	5	2	0	7	6	14	0	21
15	0	5	3	0	1	61	1	55	63	14	18	56	16	2	17	21	8	14	32	0	50
689	423	389	668	1024	163	1066	976	1095	1209	1455	492	2019	1685	572	432	1171	673	805	1295	813	2246
310	267	240	1481	333	7	2194	1283	1192	419	2129	290	940	1485	696	433	689	338	701	2130	239	796
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1159	832	1085	1838	1571	130	2264	1931	1465	873	2017	122	1079	1804	730	415	600	120	921	2240	296	806
1290	1322	1742	1024	1903	574	1204	755	1537	1168	1746	143	1091	1077	528	339	311	49	795	928	115	467
438	333	352	629	984	481	912	664	776	725	1322	593	895	1539	521	298	1218	476	1082	1692	768	3113
819	672	1343	1621	3058	186	1549	2355	1542	888	2145	301	1614	1482	770	483	1298	384	872	1498	578	1066
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	39	9	7	57	0	217	10	67	36	113	21	18	21	20	17	10	14	3	14	0	9
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	6	2	0	0	0	1	0	0	1	0	0	0	3	0	0	6	0	0	0	0
0	0	0	0	0	0	0	0	7	0	1	0	0	5	1	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47	35	23	2	54	0	0	3	28	45	43	0	33	9	5	10	12	14	0	1	0	16
1851	2107	2534	1873	4763	380	2330	2267	2419	2124	3713	577	3502	2530	1164	834	1617	753	1261	2359	757	1986
0	0	0	11	0	0	0	6	0	0	0	0	0	0	0	0	0	0	2	3	0	0
0	0	0	3	5	0	0	6	3	4	15	0	2	0	6	0	41	0	6	5	0	4
1931	3073	3727	2733	3633	559	3270	1726	2405	1435	3438	272	1838	1850	943	691	361	305	1489	1951	424	543
54	16	124	7	101	60	19	5	220	69	16	77	46	36	68	1	69	0	47	45	0	76
0	0	0	3	0	0	0	5	26	20	9	0	18	22	3	1	11	0	74	24	242	270
493	393	252	961	523	269	1065	962	496	476	716	134	655	815	377	241	366	105	431	1090	74	667
936	498	504	942	1128	2	1397	705	895	409	1465	87	856	776	458	205	343	186	459	889	131	394
979	746	697	2058	1745	208	1292	1813	1065	718	1082	87	1132	1212	647	437	582	252	1007	1756	387	678
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0
0	0	0	2	0	0	0	4	5	5	23	0	3	2	0	3	0	0	0	5	0	0
288	566	355	722	927	308	411	483	646	442	1314	144	869	739	423	274	388	200	459	833	299	398
228	151	192	495	823	149	746	607	702	517	1236	154	1033	861	493	228	900	217	467	727	255	663
78	251	86	167	302	0	210	169	173	159	329	47	241	321	116	57	217	82	138	219	62	203
1349	1582	1566	2237	3366	207	2286	1867	2165	1275	3496	259	1412	2567	1287	737	949	389	1776	2616	972	1343
1466	2193	2561	3571	2860	392	3182	3563	2066	900	3253	204	868	2800	990	482	869	172	2177	3404	913	1368
383	331	313	725	446	5	653	616	697	494	1329	222	913	760	376	206	502	320	522	749	143	552
878	740	795	2458	2157	98	2721	2308	1173	1563	1510	964	1692	2616	1213	711	2364	798	2465	4023	1902	5087
2367	1694	1460	2142	4627	527	4065	2747	2534	2669	3438	1008	4113	4218	2154	901	3132	1350	2665	4620	1864	5422
530	501	477	318	1006	44	941	552	390	457	739	52	827	611	204	111	341	245	242	604	195	734
582	839	831	4049	1835	14	2228	3653	948	429	1487	126	706	2048	718	399	923	162	1516	2721	636	1534
0	19	10	7	0	0	0	6	9	17	22	0	23	6	11	4	0	0	4	2	0	0
121	256	392	339	306	61	168	230	230	186	295	9	160	144	83	35	11	0	133	84	76	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	5	10	4	0	6	5	0	0	0	0	0	0	0	0
0	0	0	3	61	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
42	1	0	2	0	0	0	4	9	8	9	0	7	5	0	3	10	0	4	0	0	0
0	0	0	0	0	0	0	0	7	6	0	0	2	0	0	0	7	4	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
379	362	139	1306	666	7	1160	1076	565	415	1209	184	502	1362	630	343	1081	212	1288	1919	864	1630
559	401	161	652	614	81	691	576	365	323	487	73	612	558	255	182	193	52	273	783	253	403
515	717	585	809	1392	222	2196	1585	734	1018	1516	577	1723	1730	588	402	1329	806	802	1477	1198	2446
1375	1361	1469	1055	1917	292	1786	1710	691	811	1822	314	1407	1240	435	240	825	655	435	1132	427	1231
139	115	83	260	76	238	398	250	98	109	180	31	173	172	87	62	86	45	69	301	57	189
209	201	180	235	372	250	181	212	234	129	360	47	306	273	80	51	94	31	178	374	41	211
37	14	38	48	60	0	59	59	67	52	80	54	78	58	40	38	15	51	1	46	0	93
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	2	2	0	0	0	0	0	0	2	0	4	7	0	0	0	0	1	1	0	0
0	0	1	1	0	0	0	0	3	4	4	1	0	0	0	0	0	0	0	1	0	0
886	394	675	229	1829	188	101	97	1201	1332	737	245	1385	272	217	414	219	383	208	210	184	525
53	24	30	11	65	74	90	21	52	152	25	66	218	16	14	35	104	98	51	37	85	92
0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	20	0	5	0	0	0
2707	2648	3987	901	7364	1189	2302	2689	2783	6196	2264	3023	12890	1916	744	1361	3347	3456	793	678	1557	2508
0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	2	6	0	0	0	7	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0
0	0	0	0	28	0	0	0	0	0	1	0	0	0	2	0	5	0	0	0	0	0
2	0	5	1	56	0	1	4	12	10	16	7	5	10	7	11	17	0	14	10	64	1
0	0	0	1	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	7	1	0	4	5	0	1	0	0	11	26	0	51
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	6	0	0	0	0	0	4	0	0	3	0	4	0	0	10
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	2	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	4	0	45
0	0	9	6	0	0	0	17	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0	0	22	10	21	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	7	0	1	2	0	0	0	3	0	0	0	2	3	0	1
161	86	138	42	631	26	316	72	1830	3467	4524	1771	8232	1540	643	743	1944	2695	183	287	225	843
3	0	25	1	0	80	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	6	1	0	2	0	19	5	1	2	0	16	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	4	0	0	0	0	1	5	4	0	0	0	0	0	0	0	0	0	1	0	8
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0	0	0	6	0	0	0	11	0	0	0	0	0	0	8	3	0	0	20	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	0	0	4	0	0	0	9	10	13	10	0	18	1	5	5	11	0	0	0	0	0
236	513	494	495	1020	236	1833	480	576	520	1021	330	944	1018	345	202	802	292	538	900	462	1142
268	248	407	818	730	97	1362	475	359	226	613	109	344	537	225	130	189	117	501	813	227	311
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
213	270	177	415	306	7	828	338	420	370	860	399	709	747	276	164	542	273	327	914	189	834
0	0	0	2	0	0	0	0	9	15	10	3	13	3	2	1	0	0	0	0	0	0
4	0	22	9	68	0	0	4	8	5	18	0	29	20	7	6	0	14	2	13	0	18
663	490	600	274	1824	98	630	283	1136	1376	1548	512	2751	498	288	377	525	661	140	269	166	191
0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0
0	0	1	5	0	0	18	3	9	12	6	0	4	55	1	5	0	0	46	81	88	47
31	3	28	166	40	0	484	137	17	41	61	7	41	456	108	25	170	46	152	714	62	603
0	0	7	11	0	0	0	11	1	1	2	0	18	7	9	0	2	0	0	9	0	10
819	1437	1418	2389	1965	230	2335	2357	1143	604	1443	96	1051	1892	616	322	580	101	1269	2502	529	864
118	80	87	491	402	5	670	812	282	184	398	207	544	1327	267	163	567	166	1159	1728	998	3059
991	600	675	1348	1591	472	1721	950	1361	1265	2326	270	1724	2011	881	540	817	501	1001	2594	743	1938
773	1210	940	1682	1710	130	1852	1495	1584	679	2193	153	1161	1298	717	371	518	243	1105	1140	330	774
45	40	59	65	35	0	0	67	8	3	18	0	0	0	2	1	0	0	0	1	0	0
0	63	0	10	0	0	41	8	23	12	45	0	39	19	5	9	0	1	3	15	28	1
13297	18433	25981	10782	18015	6894	22273	4478	11436	7970	19716	759	5595	6534	3126	2972	835	542	3529	5663	1240	1845
2255	836	1373	1671	4918	550	2010	1294	2331	1865	3836	523	2415	1820	1081	742	945	667	707	1550	340	1027
68	65	97	155	257	1	344	172	169	175	303	30	166	258	147	53	140	38	98	277	68	192
1479	877	1347	2345	3116	176	3749	2405	1896	2218	3606	705	2353	3857	1674	871	2861	648	2787	4809	1864	5935
289	385	472	867	952	150	373	670	720	356	1203	204	452	1033	495	259	393	166	763	1300	320	891
0	34	21	17	0	0	10	14	295	176	557	13	138	131	92	80	14	16	33	49	0	15
189	111	198	211	465	102	597	214	281	254	482	102	298	136	190	164	161	83	60	180	14	21
201	293	619	255	636	3	36	387	223	85	142	20	111	39	54	37	33	10	10	18	8	9
252	321	295	229	390	84	660	445	456	363	649	175	669	288	301	155	729	151	352	182	184	274
0	63	7	13	75	0	46	7	32	20	41	7	53	91	19	9	23	2	116	107	191	190
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5407	4142	5437	2366	13290	1802	4683	2320	4323	4821	7759	1013	7247	3501	1779	1617	2584	1710	1658	2296	528	2173
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
4817	5279	7516	5862	10801	2282	10253	6522	2441	2529	5141	493	3846	4817	2021	1111	2846	961	3308	5060	2948	4204
472	626	564	1152	682	6	2210	955	1355	701	2314	338	1411	1659	956	503	855	433	973	2079	609	1295
378	444	366	810	1019	164	2388	846	1160	964	1977	600	1681	1634	729	386	1228	658	734	1755	525	1563
115	12	85	136	19	1	12	161	77	73	140	30	116	98	31	24	54	46	45	74	18	42
633	548	527	1441	1590	229	3254	1528	2886	2567	4432	1007	4028	3663	2078	1148	2939	1494	2186	4254	1590	3439
1521	805	1127	1690	3739	330	2184	2959	4430	5560	3674	3619	6239	4741	3138	1901	7294	2862	3334	4672	2708	8769
157	100	126	226	512	0	247	378	306	297	494	386	611	368	155	99	383	198	96	350	54	361
56	71	39	22	32	0	0	18	19	22	31	0	8	35	15	3	5	5	16	10	0	0
441	297	454	317	401	155	1030	295	472	494	1038	174	885	592	300	176	412	285	132	340	164	249
313	355	456	1229	1061	75	925	950	353	424	591	82	420	1118	357	230	248	120	580	1516	244	986
818	838	1152	816	1286	201	709	1046	303	441	672	75	588	586	268	176	566	182	247	376	183	272
577	449	278	2539	799	40	2839	2965	1173	734	1336	304	1085	2368	1175	604	1518	369	1477	3176	612	1837
420	367	645	700	971	198	1350	728	789	547	1582	222	858	668	629	325	644	303	184	324	100	346
50	93	107	299	233	1	190	319	202	140	196	11	88	151	125	73	114	23	217	252	17	128
720	766	534	2051	1617	6	1065	2056	1513	635	1920	326	1318	568	707	402	1517	265	252	229	129	188
95	0	9	65	163	0	121	91	185	218	219	102	366	323	161	68	290	106	318	408	124	327
1131	1091	1392	2261	3426	745	5696	3413	3381	3807	4510	2804	6742	6133	2990	1693	6906	3555	3109	5499	2776	12176
711	507	600	1035	1284	207	2068	1665	1136	971	1936	586	1790	1914	669	420	1509	814	867	2142	688	2290
201	152	198	123	300	3	327	195	286	399	437	54	335	386	131	102	213	110	121	276	96	281
20	0	10	4	0	0	1	6	14	23	28	4	2	20	14	1	30	10	3	13	0	17
959	2408	1941	1840	3826	460	4084	1470	2184	1574	3705	467	2019	2581	959	757	833	357	1502	2662	917	1751
491	901	941	1762	1291	193	1747	1735	768	312	1108	49	289	1058	456	205	128	45	883	1177	279	301
1249	1166	1239	2078	1662	600	4145	1450	1760	1245	2549	135	1230	2812	988	558	502	171	1952	4137	704	1432
23	8	44	40	0	1	16	15	63	124	79	102	23	25	88	29	12	28	16	33	0	62
0	0	10	28	0	0	5	27	23	28	29	9	20	39	12	14	0	26	18	50	3	36
0	0	0	2	0	77	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	3	0	0	0
1367	776	791	974	1932	191	1857	1298	1602	1965	2934	1867	3375	2002	1188	667	2992	1281	865	1808	823	2353
30	0	29	136	0	0	0	94	11	3	37	0	14	0	9	3	13	0	0	2	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	2	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	3	0	0	0	1	0	0	1	0	0	4	0	0	0	0	0	0	0	0
497	1423	1509	1639	2096	462	1857	1970	1038	481	1246	149	765	1017	329	269	487	119	819	1106	190	316
0	0	0	0	0	0	0	0	1	6	0	0	9	0	4	9	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	5	3	0	3	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	3	0	0	4	0	0	0	8	0	0	0	0	0
0	16	0	6	0	0	15	5	5	24	7	13	44	25	12	19	0	38	18	49	39	78
446	265	366	1252	293	1	1596	709	692	336	1746	94	537	1394	440	223	348	116	876	2091	406	886
0	0	0	2	0	0	142	3	9	0	4	0	4	12	7	7	0	2	1	4	0	10
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	1	0	0	0	2	0	0	7	0	0	0	0	0	0	0	2	0	1	0
551	867	807	661	1019	11	1057	377	2371	1197	3101	173	1067	727	761	596	441	277	372	586	94	112
191	266	243	954	832	3	1058	1092	427	337	607	73	557	750	345	198	550	145	469	1050	133	595
4380	5203	5141	5898	9337	1321	7040	5600	2914	2497	5645	790	4701	4905	1836	1179	2419	1012	3005	4100	1490	2939
245	267	112	575	685	49	540	658	455	458	667	220	704	623	357	176	733	196	376	689	371	580
5031	3141	3831	7172	11471	467	7519	8636	7169	7456	10368	8016	7656	9044	5674	2902	13293	4265	7539	9052	5324	16364
2117	2386	2835	2539	3739	518	2599	2842	3280	1464	4571	496	2349	2296	1049	945	1190	477	1865	2430	750	1262
4049	3963	4196	4440	5924	1510	6308	3680	1863	1349	4288	345	1918	3402	1038	639	1240	506	1725	4170	983	2282
0	0	9	3	91	0	0	4	18	15	26	0	9	3	3	5	0	0	7	18	0	3
1699	1637	1209	1779	2261	265	2936	1753	2460	2260	4479	455	3989	2928	1434	802	1694	887	1419	1910	702	1572
754	350	448	452	649	130	1146	533	657	722	1091	482	1237	1088	462	347	1503	769	521	846	570	1590
1154	1977	2673	3991	2298	269	3103	3011	1982	964	3703	196	877	2131	1067	476	483	257	2713	2481	1272	1183
0	0	0	2	0	0	0	1	0	4	5	0	0	2	1	1	0	0	0	1	0	0
86	14	51	20	188	0	54	37	61	45	90	21	48	21	27	22	65	34	1	3	0	14
1313	1341	1747	2647	2469	921	2379	2058	1405	915	2434	204	1040	1769	848	466	414	111	801	1793	248	822
0	0	0	1	0	0	0	3	4	4	6	10	1	0	1	3	0	0	0	1	0	0
81	87	115	81	95	0	170	141	257	170	499	57	204	217	89	66	100	18	21	46	0	72
470	173	277	886	1319	76	922	1089	660	566	1272	289	832	1065	586	292	801	258	816	1164	602	1243
4058	4912	7605	2128	7115	2345	5198	1865	4538	5331	6823	531	6075	2203	1487	1598	981	776	997	1435	287	539
0	0	34	14	57	0	0	34	49	42	39	14	23	27	7	14	0	6	27	14	0	23
0	0	0	1	0	0	0	1	0	0	0	0	0	7	0	1	0	0	0	0	0	0
52	0	0	9	101	0	0	0	7	16	15	0	9	9	3	8	0	0	8	5	22	12
0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0
0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	2	0	0	0	2	3	0	2	0	6	4	0	1	0	0	4	2	0	0
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1380	2038	3013	2694	4044	565	3300	2557	4685	2833	5873	559	3352	3779	1869	1416	1364	701	2805	4379	1423	2247
356	282	589	510	1434	78	947	610	864	512	1004	227	850	674	259	254	370	164	374	591	121	319
371	300	612	882	830	337	1114	977	1138	582	1464	128	824	982	543	291	421	81	640	1182	198	365
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1153	2036	1712	2372	3052	921	4205	2365	2302	1704	4407	172	2349	2596	1382	804	1418	455	1411	2916	816	1238
202	421	291	1868	862	55	2329	1399	1528	673	2013	274	892	1925	933	483	863	330	2199	3222	881	1628
0	21	2	21	0	0	7	30	89	63	136	8	157	29	59	44	53	84	0	3	0	0
0	0	0	2	0	0	0	5	0	0	1	0	0	0	0	1	0	3	0	0	0	0
368	491	685	1032	1332	182	1448	1539	295	222	379	63	350	427	198	112	433	84	237	674	284	500
64	96	65	619	415	1	1257	600	247	182	360	78	283	749	372	121	425	182	290	1142	123	616
189	189	93	684	369	1	1568	985	23	33	77	20	12	260	185	30	590	20	61	388	48	663
0	18	27	71	0	0	198	42	0	0	4	0	4	8	4	0	0	0	0	3	8	0
0	13	0	70	14	12	192	60	0	3	3	0	0	15	9	5	12	6	3	7	0	32
130	136	61	281	226	1	1130	511	478	541	755	1137	840	984	438	217	1330	500	452	936	535	1960
732	655	1001	1800	2049	168	1299	1631	967	573	1935	204	699	1328	596	319	438	238	1213	1297	571	834
452	225	163	347	1075	124	620	789	494	405	537	171	865	604	336	162	834	260	242	491	189	621
212	429	302	257	444	0	640	575	282	373	680	644	512	721	259	163	1064	418	380	527	192	1006
13032	10912	13089	3810	25258	6144	9646	2618	9492	21844	12550	2522	15644	3823	3308	4433	3242	2236	1382	1684	1159	1721
886	1516	1721	2015	2709	246	3092	1668	1232	1193	2265	121	1516	1863	881	485	658	302	840	1941	208	1028
58	67	29	32	58	2	1	48	185	234	331	254	427	160	106	89	221	150	20	22	0	58
211	207	363	77	229	138	105	73	279	220	352	21	132	84	52	57	8	4	91	75	6	18
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1335	609	640	1852	2067	48	2018	1840	2419	1313	3212	876	2850	2972	1385	1016	3046	946	1925	3555	817	2767
0	0	0	0	0	0	0	1	0	2	4	0	10	0	0	0	0	0	0	0	0	0
33	81	20	24	41	0	36	15	146	105	256	10	219	100	55	36	83	61	2	5	0	10
0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1	5	2	8	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	2	0	0	0	0	1	6	2	25	0	5	0	8	0	0	0	0	0	0
0	0	0	2	0	0	0	2	0	5	4	0	2	0	0	1	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	3	0	0	0	0	0	0	4	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	15	24	104	0	5	26	30	18	48	0	3	16	14	16	0	19	4	22	0	20
339	201	104	935	545	3	1259	749	597	387	1046	184	679	881	480	195	586	181	673	1156	315	951
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0
0	27	0	2	0	0	0	1	5	2	3	0	0	0	1	4	0	0	0	6	0	2
407	1076	935	1162	1650	8	1454	667	1491	466	2757	100	734	1401	640	383	384	166	985	1114	299	425
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0
